timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-11-16 08:00:00+00:00,0.0,10088.999231835538,0.9980491900524755,0.0668,921600.0,88300668.5393,10088.999231835538,10088.999231835538
2025-11-16 09:00:00+00:00,0.0,10089.07611355453,0.998056810403833,0.0668,918000.0,88300306.6923,10089.07611355453,10089.07611355453
2025-11-16 10:00:00+00:00,0.0,10089.15299585939,0.9980644307551905,0.0668,914400.0,88294987.9309,10089.15299585939,10089.15299585939
2025-11-16 11:00:00+00:00,0.0,10089.229993844265,0.9980691649555099,0.0669,910800.0,88290317.1237,10089.229993844265,10089.229993844265
2025-11-16 12:00:00+00:00,0.0,10089.307222606823,0.9980710472279261,0.0671,907200.0,88291772.2641,10089.307222606823,10089.307222606823
2025-11-16 13:00:00+00:00,0.0,10089.384451960535,0.9980787018024184,0.0671,903600.0,88288894.5015,10089.384451960535,10089.384451960535
2025-11-16 14:00:00+00:00,0.0,10089.461797002194,0.9980835044490075,0.0672,900000.0,88298380.8205,10089.461797002194,10089.461797002194
2025-11-16 15:00:00+00:00,0.0,10089.539142636777,0.9980911704312115,0.0672,896400.0,88298932.6764,10089.539142636777,10089.539142636777
2025-11-16 16:00:00+00:00,0.0,10089.616603962844,0.9980960073009354,0.0673,892800.0,88205673.3509,10089.616603962844,10089.616603962844
2025-11-16 17:00:00+00:00,0.0,10089.693605485865,0.9981149555099247,0.0669,889200.0,88214916.3514,10089.693605485865,10089.693605485865
2025-11-16 18:00:00+00:00,0.0,10089.770607596543,0.9981225872689938,0.0669,885600.0,88249591.9369,10089.770607596543,10089.770607596543
2025-11-16 19:00:00+00:00,0.0,10089.847610294883,0.998130219028063,0.0669,882000.0,88254444.2619,10089.847610294883,10089.847610294883
2025-11-16 20:00:00+00:00,0.0,10089.924613580888,0.9981378507871321,0.0669,878400.0,88266576.7018,10089.924613580888,10089.924613580888
