timestamp,PT_pt_face_amount,PT_cash,MORPHO_collateral,MORPHO_debt,MORPHO_last_timestamp,MORPHO_is_liquidated,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,MORPHO_collateral_price,MORPHO_debt_price,MORPHO_lending_rate,MORPHO_borrowing_rate,MORPHO_utilization,MORPHO_timestamp_seconds,PT_balance,MORPHO_balance,net_balance
2025-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1759104000.0,False,0.9876265571526351,0.0766,5097600.0,138444828.1479,0.9876265571526351,1.0,0.0,0.06172180918392997,0.9027870402251761,1759104000.0,0.0,0.0,0.0
2025-09-29 01:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26821.96065197832,1759107600.0,False,0.9876514373716633,0.0765,5094000.0,137900610.3574,0.9876514373716633,1.0,0.0,0.0599878936019433,0.9017952087875464,1759107600.0,3260.0520047236882,6705.490162994574,9965.542167718262
2025-09-29 02:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.14421093125,1759111200.0,False,0.9876440337668264,0.0766,5090400.0,137876344.9203,0.9876440337668264,1.0,0.0,0.05999105741216161,0.901795797782169,1759111200.0,3260.0520047236882,6705.055276510873,9965.107281234561
2025-09-29 03:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.340020674194,1759114800.0,False,0.9874915811088296,0.0776,5086800.0,137763612.8521,0.9874915811088296,1.0,0.0,0.06399444403623146,0.9040623007214255,1759114800.0,3260.0520047236882,6699.684210802923,9959.736215526611
2025-09-29 04:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.561345254366,1759118400.0,False,0.9876615103810176,0.0766,5083200.0,137751382.6576,0.9876615103810176,1.0,0.0,0.0723326625598289,0.9087547779052154,1759118400.0,3260.0520047236882,6705.231414571648,9965.283419295336
2025-09-29 05:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.754650522886,1759122000.0,False,0.9877829226557152,0.0759,5079600.0,137749949.738,0.9877829226557152,1.0,0.0,0.06317495044829648,0.9035806879945508,1759122000.0,3260.0520047236882,6709.159648455741,9969.211653179429
2025-09-29 06:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.931371058345,1759125600.0,False,0.9877915811088296,0.0759,5076000.0,137774768.5586,0.9877915811088296,1.0,0.0,0.05775440419976387,0.900494742842726,1759125600.0,3260.0520047236882,6709.276853337629,9969.328858061317
2025-09-29 07:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.10809532313,1759129200.0,False,0.9876234314396533,0.077,5072400.0,137768483.891,0.9876234314396533,1.0,0.0,0.057755242470122876,0.9004953171782006,1759129200.0,3260.0520047236882,6703.392012272176,9963.444016995863
2025-09-29 08:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.284823317295,1759132800.0,False,0.987792835957107,0.076,5068800.0,137803446.3272,0.987792835957107,1.0,0.0,0.057756080741146215,0.9004958915269327,1759132800.0,3260.0520047236882,6708.965998965246,9969.018003688934
2025-09-29 09:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.461555041114,1759136400.0,False,0.9875767967145791,0.0774,5065200.0,138018230.0297,0.9875767967145791,1.0,0.0,0.05775691907954873,0.9004964658889212,1759136400.0,3260.0520047236882,6701.455460187764,9961.507464911452
