timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-09-30 16:00:00+00:00,10114.79404552231,0.0,0.9879603924252794,0.0767,4953600.0,141177749.1348,9993.015894515102,9993.015894515102
2025-09-30 17:00:00+00:00,10114.79404552231,0.0,0.9880475701574264,0.0762,4950000.0,141116010.4401,9993.897679321124,9993.897679321124
2025-09-30 18:00:00+00:00,10114.79404552231,0.0,0.9880562628336755,0.0762,4946400.0,141116993.6281,9993.985603951089,9993.985603951089
2025-09-30 19:00:00+00:00,10114.79404552231,0.0,0.9880962810860141,0.076,4942800.0,141109652.1659,9994.390380331555,9994.390380331555
2025-09-30 20:00:00+00:00,10114.79404552231,0.0,0.98810495094684,0.076,4939200.0,141104301.9481,9994.478074188213,9994.478074188213
2025-09-30 21:00:00+00:00,10114.79404552231,0.0,0.988113620807666,0.076,4935600.0,141102696.9432,9994.56576804487,9994.56576804487
2025-09-30 22:00:00+00:00,10114.79404552231,0.0,0.9882316906228611,0.0753,4932000.0,141108540.3387,9995.760019908561,9995.760019908561
2025-09-30 23:00:00+00:00,10114.79404552231,0.0,0.9882715149441023,0.0751,4928400.0,141102198.0497,9996.162834715919,9996.162834715919
2025-10-01 00:00:00+00:00,10114.79404552231,0.0,0.9882488706365503,0.0753,4924800.0,141109928.9437,9995.933792208727,9995.933792208727
2025-10-01 01:00:00+00:00,10114.79404552231,0.0,0.9882730549851699,0.0752,4921200.0,141131739.5957,9996.17841191414,9996.17841191414
2025-10-01 02:00:00+00:00,10114.79404552231,0.0,0.9882504677161761,0.0754,4917600.0,141059561.2731,9995.949946340217,9995.949946340217
2025-10-01 03:00:00+00:00,10114.79404552231,0.0,0.988290212183436,0.0752,4914000.0,141099643.6615,9996.351953441,9996.351953441
2025-10-01 04:00:00+00:00,10114.79404552231,0.0,0.988298790782569,0.0752,4910400.0,140962860.497,9996.438724204429,9996.438724204429
2025-10-01 05:00:00+00:00,10114.79404552231,0.0,0.9883540155144878,0.0749,4906800.0,141292906.7635,9996.997310994006,9996.997310994006
2025-10-01 06:00:00+00:00,10114.79404552231,0.0,0.988315947980835,0.0752,4903200.0,141338931.5508,9996.612265731288,9996.612265731288
2025-10-01 07:00:00+00:00,10114.79404552231,0.0,0.988324526579968,0.0752,4899600.0,141417641.7503,9996.699036494718,9996.699036494718
2025-10-01 08:00:00+00:00,10114.79404552231,0.0,0.9883486196668948,0.0751,4896000.0,141482559.1028,9996.942733106902,9996.942733106902
2025-10-01 09:00:00+00:00,10114.79404552231,0.0,0.9883571868583162,0.0751,4892400.0,141459372.4043,9997.02938848368,9997.02938848368
2025-10-01 10:00:00+00:00,10114.79404552231,0.0,0.9883192790326261,0.0754,4888800.0,141463765.5265,9996.64595863411,9996.64595863411
2025-10-01 11:00:00+00:00,10114.79404552231,0.0,0.9884052817704768,0.0749,4885200.0,141447871.8414,9997.51585861482,9997.51585861482
2025-10-01 12:00:00+00:00,10114.79404552231,0.0,0.9885530458590007,0.074,4881600.0,141452288.3458,9999.010461937563,9999.010461937563
2025-10-01 13:00:00+00:00,10114.79404552231,0.0,0.9885924024640657,0.0738,4878000.0,141309184.3526,9999.408545892127,9999.408545892127
2025-10-01 14:00:00+00:00,10114.79404552231,0.0,0.9886317134382843,0.0736,4874400.0,141565925.7122,9999.806168300078,9999.806168300078
2025-10-01 15:00:00+00:00,10114.79404552231,0.0,0.9886401095140315,0.0736,4870800.0,141430787.509,9999.891092877051,9999.891092877051
2025-10-01 16:00:00+00:00,10114.79404552231,0.0,0.988617659137577,0.0738,4867200.0,141432843.2812,9999.66401194297,9999.66401194297
2025-10-01 17:00:00+00:00,10114.79404552231,0.0,0.9883794889345198,0.0754,4863600.0,141984665.7106,9997.254969391264,9997.254969391264
2025-10-01 18:00:00+00:00,10114.79404552231,0.0,0.9883880903490759,0.0754,4860000.0,141981659.4597,9997.341970928,9997.341970928
2025-10-01 19:00:00+00:00,10114.79404552231,0.0,0.9883813027606662,0.0755,4856400.0,141992858.8585,9997.27331586917,9997.27331586917
2025-10-01 20:00:00+00:00,10114.79404552231,0.0,0.9884052931781885,0.0754,4852800.0,141988371.2053,9997.515974001475,9997.515974001475
2025-10-01 21:00:00+00:00,10114.79404552231,0.0,0.9885829226557152,0.0743,4849200.0,141987260.777,9999.31265958307,9999.31265958307
2025-10-01 22:00:00+00:00,10114.79404552231,0.0,0.9888524298425736,0.0726,4845600.0,142010915.0704,10002.038669271931,10002.038669271931
2025-10-01 23:00:00+00:00,10114.79404552231,0.0,0.9887072781200091,0.0736,4842000.0,142010309.4709,10000.57048949284,10000.57048949284
2025-10-02 00:00:00+00:00,10114.79404552231,0.0,0.9887003422313484,0.0737,4838400.0,141881854.9046,10000.500334407514,10000.500334407514
