timestamp,PT_pt_face_amount,PT_cash,MORPHO_collateral,MORPHO_debt,MORPHO_last_timestamp,MORPHO_is_liquidated,HEDGE_notional,HEDGE_accrued_pnl,HEDGE_last_timestamp,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,MORPHO_collateral_price,MORPHO_debt_price,MORPHO_lending_rate,MORPHO_borrowing_rate,MORPHO_utilization,MORPHO_timestamp_seconds,HEDGE_funding_rate,HEDGE_timestamp_seconds,PT_balance,MORPHO_balance,HEDGE_balance,net_balance
2025-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,1759104000.0,False,0.0,0.0,1759104000.0,0.9876265571526351,0.0766,5097600.0,138444828.1479,0.9876265571526351,1.0,0.0,0.06172180918392997,0.9027870402251761,1759104000.0,0.109575,1759104000.0,0.0,0.0,0.0,0.0
2025-09-29 01:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26821.96065197832,1759107600.0,False,33527.45081497289,0.0,1759107600.0,0.9876514373716633,0.0765,5094000.0,137900610.3574,0.9876514373716633,1.0,0.0,0.0599878936019433,0.9017952087875464,1759107600.0,0.09089202419999999,1759107600.0,3260.0520047236882,6705.490162994574,0.0,9965.542167718262
2025-09-29 02:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.14421093125,1759111200.0,False,33527.45081497289,0.08641029898542964,1759111200.0,0.9876440337668264,0.0766,5090400.0,137876344.9203,0.9876440337668264,1.0,0.0,0.05999105741216161,0.901795797782169,1759111200.0,0.0225926118,1759111200.0,3260.0520047236882,6705.055276510873,0.08641029898542964,9965.193691533546
2025-09-29 03:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.340020674194,1759114800.0,False,33527.45081497289,-0.2515966964057196,1759114800.0,0.9874915811088296,0.0776,5086800.0,137763612.8521,0.9874915811088296,1.0,0.0,0.06399444403623146,0.9040623007214255,1759114800.0,-0.088374429,1759114800.0,3260.0520047236882,6699.684210802923,-0.2515966964057196,9959.484618830205
2025-09-29 04:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.561345254366,1759118400.0,False,33527.45081497289,-0.561038303702512,1759118400.0,0.9876615103810176,0.0766,5083200.0,137751382.6576,0.9876615103810176,1.0,0.0,0.0723326625598289,0.9087547779052154,1759118400.0,-0.080905797,1759118400.0,3260.0520047236882,6705.231414571648,-0.561038303702512,9964.722380991634
2025-09-29 05:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.754650522886,1759122000.0,False,33527.45081497289,-0.6511198585521811,1759122000.0,0.9877829226557152,0.0759,5079600.0,137749949.738,0.9877829226557152,1.0,0.0,0.06317495044829648,0.9035806879945508,1759122000.0,-0.0235524888,1759122000.0,3260.0520047236882,6709.159648455741,-0.6511198585521811,9968.560533320877
2025-09-29 06:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26822.931371058345,1759125600.0,False,33527.45081497289,-0.627117556513742,1759125600.0,0.9877915811088296,0.0759,5076000.0,137774768.5586,0.9877915811088296,1.0,0.0,0.05775440419976387,0.900494742842726,1759125600.0,0.0062755794,1759125600.0,3260.0520047236882,6709.276853337629,-0.627117556513742,9968.701740504803
2025-09-29 07:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.10809532313,1759129200.0,False,33527.45081497289,-0.6896596632639924,1759129200.0,0.9876234314396533,0.077,5072400.0,137768483.891,0.9876234314396533,1.0,0.0,0.057755242470122876,0.9004953171782006,1759129200.0,-0.0163520964,1759129200.0,3260.0520047236882,6703.392012272176,-0.6896596632639924,9962.7543573326
2025-09-29 08:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.284823317295,1759132800.0,False,33527.45081497289,-0.8208559310480629,1759132800.0,0.987792835957107,0.076,5068800.0,137803446.3272,0.987792835957107,1.0,0.0,0.057756080741146215,0.9004958915269327,1759132800.0,-0.0343022346,1759132800.0,3260.0520047236882,6708.965998965246,-0.8208559310480629,9968.197147757886
2025-09-29 09:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.461555041114,1759136400.0,False,33527.45081497289,-0.7171052345011293,1759136400.0,0.9875767967145791,0.0774,5065200.0,138018230.0297,0.9875767967145791,1.0,0.0,0.05775691907954873,0.9004964658889212,1759136400.0,0.027126387000000002,1759136400.0,3260.0520047236882,6701.455460187764,-0.7171052345011293,9960.79035967695
2025-09-29 10:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.63829049454,1759140000.0,False,33527.45081497289,-1.305035906502331,1759140000.0,0.987473351585672,0.0781,5061600.0,138084306.6251,0.987473351585672,1.0,0.0,0.057757757385258235,0.9004970402641828,1759140000.0,-0.1537188228,1759140000.0,3260.0520047236882,6697.767109866738,-1.305035906502331,9956.514078683924
2025-09-29 11:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26823.815029677837,1759143600.0,False,33527.45081497289,-1.611691382636399,1759143600.0,0.98740212183436,0.0786,5058000.0,138075873.8748,0.98740212183436,1.0,0.0,0.05775859575834707,0.9004976146527168,1759143600.0,-0.08017734239999999,1759143600.0,3260.0520047236882,6695.172359740198,-1.611691382636399,9953.612673081248
2025-09-29 12:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26824.016005782607,1759147200.0,False,33527.45081497289,-1.814998491633313,1759147200.0,0.9872028747433265,0.0799,5054400.0,138054239.55,0.9872028747433265,1.0,0.0,0.06567882057281876,0.9049830011028135,1759147200.0,-0.0531561474,1759147200.0,3260.0520047236882,6688.207613754799,-1.814998491633313,9946.444619986854
2025-09-29 13:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26824.217012895184,1759150800.0,False,33527.45081497289,-2.020199901601273,1759150800.0,0.9874040497376226,0.0787,5050800.0,138068020.5654,0.9874040497376226,1.0,0.0,0.06568846172910238,0.9049836256491474,1759150800.0,-0.0536514264,1759150800.0,3260.0520047236882,6694.835822366767,-2.020199901601273,9952.867627188854
2025-09-29 14:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26824.41805102288,1759154400.0,False,33527.45081497289,-1.996264654464464,1759154400.0,0.9872690851015287,0.0796,5047200.0,137968948.8651,0.9872690851015287,1.0,0.0,0.06569810505629622,0.9049842503694662,1759154400.0,0.006258047399999999,1759154400.0,3260.0520047236882,6690.053187911482,-1.996264654464464,9948.108927980706
2025-09-29 15:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26824.594185677604,1759158000.0,False,33527.45081497289,-2.0708129413515564,1759158000.0,0.987214236824093,0.08,5043600.0,138984459.3068,0.987214236824093,1.0,0.0,0.05755936178590544,0.9003507952825006,1759158000.0,-0.019491201,1759158000.0,3260.0520047236882,6688.015138360039,-2.0708129413515564,9945.996330142374
2025-09-29 16:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26824.770323300276,1759161600.0,False,33527.45081497289,-1.8564317153504568,1759161600.0,0.9873032169746749,0.0795,5040000.0,138941019.4393,0.9873032169746749,1.0,0.0,0.05755995373637851,0.9003513684666882,1759161600.0,0.0560515572,1759161600.0,3260.0520047236882,6690.8595781488475,-1.8564317153504568,9949.055151157185
2025-09-29 17:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26824.99702855043,1759165200.0,False,33527.45081497289,-1.4373385801632956,1759165200.0,0.9875516769336071,0.078,5036400.0,139005128.4611,0.9875516769336071,1.0,0.0,0.07408444504466445,0.9096743490105442,1759165200.0,0.109575,1759165200.0,3260.0520047236882,6699.067254439979,-1.4373385801632956,9957.681920583504
2025-09-29 18:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26825.18097112238,1759168800.0,False,33527.45081497289,-1.2859286122828781,1759168800.0,0.9875286789869953,0.0782,5032800.0,139054993.3236,0.9875286789869953,1.0,0.0,0.060109627745755456,0.9017877124978352,1759168800.0,0.039587255999999994,1759168800.0,3260.0520047236882,6698.102608783218,-1.2859286122828781,9956.868684894624
2025-09-29 19:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26825.36143751808,1759172400.0,False,33527.45081497289,-1.063487387105859,1759172400.0,0.9875375998174766,0.0782,5029200.0,139095323.5921,0.9875375998174766,1.0,0.0,0.058973261966668945,0.9011386311898305,1759172400.0,0.0581589036,1759172400.0,3260.0520047236882,6698.2249746356865,-1.063487387105859,9957.213491972268
2025-09-29 20:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26825.535730034055,1759176000.0,False,33527.45081497289,-0.9331963604937928,1759176000.0,0.9878331736253707,0.0764,5025600.0,139135539.0393,0.9878331736253707,1.0,0.0,0.05695536287962807,0.8996018638245987,1759176000.0,0.0340655526,1759176000.0,3260.0520047236882,6708.084420675026,-0.9331963604937928,9967.20322903822
2025-09-29 21:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26825.737571593443,1759179600.0,False,33527.45081497289,-0.670850763356793,1759179600.0,0.9876509240246406,0.0776,5022000.0,139168571.2505,0.9876509240246406,1.0,0.0,0.06595741935670364,0.9050886219753508,1759179600.0,0.0685921968,1759179600.0,3260.0520047236882,6701.695816971307,-0.670850763356793,9961.076970931637
2025-09-29 22:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26825.939444932672,1759183200.0,False,33527.45081497289,-0.4169440255899217,1759183200.0,0.9876597764088524,0.0776,5018400.0,139141370.5348,0.9876597764088524,1.0,0.0,0.0659673079621217,0.9050892484668159,1759183200.0,0.0663857946,1759183200.0,3260.0520047236882,6701.794452359172,-0.4169440255899217,9961.42951305727
2025-09-29 23:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26826.14168461702,1759186800.0,False,33527.45081497289,-0.14922062534220015,1759186800.0,0.9878593201003879,0.0764,5014800.0,139159515.7256,0.9878593201003879,1.0,0.0,0.06608652333076859,0.9051391961482171,1759186800.0,0.0699982632,1759186800.0,3260.0520047236882,6708.366051146822,-0.14922062534220015,9968.268835245168
2025-09-30 00:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26826.316072481448,1759190400.0,False,33527.45081497289,0.26987250984496103,1759190400.0,0.9879950718685832,0.0756,5011200.0,138922918.4992,0.9879950718685832,1.0,0.0,0.05698486340566442,0.8989677205022587,1759190400.0,0.109575,1759190400.0,3260.0520047236882,6712.799980102467,0.26987250984496103,9973.121857336
2025-09-30 01:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26826.530358622847,1759194000.0,False,33527.45081497289,0.64480328681864,1759194000.0,0.9880989048596851,0.075,5007600.0,138808320.5928,0.9880989048596851,1.0,0.0,0.0700220004273271,0.9073348642931417,1759194000.0,0.0980284248,1759194000.0,3260.0520047236882,6716.110475448157,0.64480328681864,9976.807283458664
2025-09-30 02:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26826.744692875356,1759197600.0,False,33527.45081497289,1.0638964220058011,1759197600.0,0.9881233173625371,0.0749,5004000.0,138566325.0288,0.9881233173625371,1.0,0.0,0.07003716218119303,0.907335514071606,1759197600.0,0.109575,1759197600.0,3260.0520047236882,6716.724863716234,1.0638964220058011,9977.840764861927
2025-09-30 03:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26826.95093974193,1759201200.0,False,33527.45081497289,1.4829895571929623,1759201200.0,0.9880843258042437,0.0752,5000400.0,138578473.6488,0.9880843258042437,1.0,0.0,0.06739394037968573,0.9058251575919938,1759201200.0,0.109575,1759201200.0,3260.0520047236882,6715.19498433781,1.4829895571929623,9976.72997861869
2025-09-30 04:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26827.125655787066,1759204800.0,False,33527.45081497289,1.9020826923801235,1759204800.0,0.988029568788501,0.0756,4996800.0,138623162.8857,0.988029568788501,1.0,0.0,0.05709038105334213,0.8996446195663972,1759204800.0,0.109575,1759204800.0,3260.0520047236882,6713.161451424072,1.9020826923801235,9975.11553884014
2025-09-30 05:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26827.300403260175,1759208400.0,False,33527.45081497289,2.1931713731007996,1759208400.0,0.988117305498517,0.0751,4993200.0,138618169.7391,0.988117305498517,1.0,0.0,0.05710027861083462,0.8997009909590495,1759208400.0,0.07610728859999999,1759208400.0,3260.0520047236882,6715.965070729384,2.1931713731007996,9978.210246826173
2025-09-30 06:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26827.475151701285,1759212000.0,False,33527.45081497289,2.3962169679813567,1759212000.0,0.987841273100616,0.0769,4989600.0,138710307.1177,0.987841273100616,1.0,0.0,0.05710022297185977,0.8997015629820861,1759212000.0,0.053087772600000006,1759212000.0,3260.0520047236882,6706.419949002942,2.3962169679813567,9968.868170694612
2025-09-30 07:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26827.69946602517,1759215600.0,False,33527.45081497289,2.626346037630249,1759215600.0,0.9878184462696783,0.0771,4986000.0,138706098.2858,0.9878184462696783,1.0,0.0,0.07329572954930381,0.9091084946322385,1759215600.0,0.0601689474,1759215600.0,3260.0520047236882,6705.420740396959,2.626346037630249,9968.099091158278
2025-09-30 08:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26827.911379375917,1759219200.0,False,33527.45081497289,2.9148396936578465,1759219200.0,0.9878746064339493,0.0768,4982400.0,138686257.7642,0.9878746064339493,1.0,0.0,0.06924307598473958,0.9068236165666086,1759219200.0,0.0754288002,1759219200.0,3260.0520047236882,6707.115276097073,2.9148396936578465,9970.082120514418
2025-09-30 09:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26828.123666975174,1759222800.0,False,33527.45081497289,3.3339328288450076,1759222800.0,0.9879149212867899,0.0766,4978800.0,138691455.6138,0.9879149212867899,1.0,0.0,0.06936481445768755,0.9068566202495247,1759222800.0,0.109575,1759222800.0,3260.0520047236882,6708.271542417329,3.3339328288450076,9971.657479969863
2025-09-30 10:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26828.32755288863,1759226400.0,False,33527.45081497289,3.545762615839088,1759226400.0,0.987892128678987,0.0768,4975200.0,138692520.9622,0.987892128678987,1.0,0.0,0.06661904274509103,0.9053005164153887,1759226400.0,0.055384464599999995,1759226400.0,3260.0520047236882,6707.293923982317,3.545762615839088,9970.891691321844
2025-09-30 11:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26828.53147220238,1759230000.0,False,33527.45081497289,3.843519906526862,1759230000.0,0.9879008898015058,0.0768,4971600.0,138634192.693,0.9879008898015058,1.0,0.0,0.0666294498166857,0.9053011477150629,1759230000.0,0.077850846,1759230000.0,3260.0520047236882,6707.387415367539,3.843519906526862,9971.282939997753
2025-09-30 12:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26828.744007995527,1759233600.0,False,33527.45081497289,4.262613041714023,1759233600.0,0.9880985626283367,0.0756,4968000.0,138631587.4704,0.9880985626283367,1.0,0.0,0.06944430650794038,0.9068595177478265,1759233600.0,0.109575,1759233600.0,3260.0520047236882,6713.885208470048,4.262613041714023,9978.19982623545
2025-09-30 13:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26828.954811064275,1759237200.0,False,33527.45081497289,4.622721332682403,1759237200.0,0.9880127994524298,0.0762,4964400.0,141061286.6682,0.9880127994524298,1.0,0.0,0.06887760754200982,0.9065268431829184,1759237200.0,0.0941529762,1759237200.0,3260.0520047236882,6710.763033480853,4.622721332682403,9975.437759537223
2025-09-30 14:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26829.143655323092,1759240800.0,False,33527.45081497289,5.041814467869564,1759240800.0,0.988021492128679,0.0762,4960800.0,141093612.1905,0.988021492128679,1.0,0.0,0.06170232066317045,0.902482196682442,1759240800.0,0.109575,1759240800.0,3260.0520047236882,6710.869276399924,5.041814467869564,9975.963095591482
2025-09-30 15:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26829.38383779448,1759244400.0,False,33527.45081497289,5.408859588411561,1759244400.0,0.9879202258726899,0.0769,4957200.0,141115797.2067,0.9879202258726899,1.0,0.0,0.07847583848491499,0.9118475862472111,1759244400.0,0.0959666616,1759244400.0,3260.0520047236882,6707.191444482163,5.408859588411561,9972.652308794262
2025-09-30 16:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26829.559273526018,1759248000.0,False,33527.45081497289,5.6082037527221456,1759248000.0,0.9879603924252794,0.0767,4953600.0,141177749.1348,0.9879603924252794,1.0,0.0,0.0573203481656985,0.8994780755793581,1759248000.0,0.0521200062,1759248000.0,3260.0520047236882,6708.379528374451,5.6082037527221456,9974.03973685086
2025-09-30 17:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26829.734710151726,1759251600.0,False,33527.45081497289,5.765749244101703,1759251600.0,0.9880475701574264,0.0762,4950000.0,141116010.4401,0.9880475701574264,1.0,0.0,0.05732026550678222,0.8994790048053225,1759251600.0,0.041191434,1759251600.0,3260.0520047236882,6711.163483104963,5.765749244101703,9976.981237072752
2025-09-30 18:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26829.91015092457,1759255200.0,False,33527.45081497289,6.184842379288864,1759255200.0,0.9880562628336755,0.0762,4946400.0,141116993.6281,0.9880562628336755,1.0,0.0,0.0573212456772276,0.8994536428259402,1759255200.0,0.109575,1759255200.0,3260.0520047236882,6711.283129510008,6.184842379288864,9977.519976612984
2025-09-30 19:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26830.085665749477,1759258800.0,False,33527.45081497289,6.603935514476025,1759258800.0,0.9880962810860141,0.076,4942800.0,141109652.1659,0.9880962810860141,1.0,0.0,0.057345065505501745,0.8999410076510709,1759258800.0,0.109575,1759258800.0,3260.0520047236882,6712.466100013244,6.603935514476025,9979.122040251408
2025-09-30 20:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26830.265738019552,1759262400.0,False,33527.45081497289,7.023028649663186,1759262400.0,0.98810495094684,0.076,4939200.0,141104301.9481,0.98810495094684,1.0,0.0,0.058833711496906256,0.9008255107749872,1759262400.0,0.109575,1759262400.0,3260.0520047236882,6712.580340414024,7.023028649663186,9979.655373787375
2025-09-30 21:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26830.441232371057,1759266000.0,False,33527.45081497289,7.442121784850348,1759266000.0,0.988113620807666,0.076,4935600.0,141102696.9432,0.988113620807666,1.0,0.0,0.057337616418533605,0.8992900476728449,1759266000.0,0.109575,1759266000.0,3260.0520047236882,6712.699158733383,7.442121784850348,9980.193285241921
2025-09-30 22:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26830.664493458702,1759269600.0,False,33527.45081497289,7.861214920037509,1759269600.0,0.9882316906228611,0.0753,4932000.0,141108540.3387,0.9882316906228611,1.0,0.0,0.07294351506688232,0.9087256061238672,1759269600.0,0.109575,1759269600.0,3260.0520047236882,6716.483971518668,7.861214920037509,9984.397191162394
2025-09-30 23:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26830.88781399482,1759273200.0,False,33527.45081497289,8.21409469261018,1759273200.0,0.9882715149441023,0.0751,4928400.0,141102198.0497,0.9882715149441023,1.0,0.0,0.07296233084602176,0.9087262730769909,1759273200.0,0.0922630266,1759273200.0,3260.0520047236882,6717.612553000945,8.21409469261018,9985.878652417243
2025-10-01 00:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26831.10940856123,1759276800.0,False,33527.45081497289,8.633187827797341,1759276800.0,0.9882488706365503,0.0753,4924800.0,141109928.9437,0.9882488706365503,1.0,0.0,0.07239782681192707,0.9083759131001252,1759276800.0,0.109575,1759276800.0,3260.0520047236882,6716.62226020866,8.633187827797341,9985.307452760146
2025-10-01 01:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26831.285217310353,1759280400.0,False,33527.45081497289,8.9937889722927,1759280400.0,0.9882730549851699,0.0752,4921200.0,141131739.5957,0.9882730549851699,1.0,0.0,0.05743853045013504,0.8991794573744271,1759280400.0,0.0942818364,1759280400.0,3260.0520047236882,6717.267428909836,8.9937889722927,9986.313222605817
2025-10-01 02:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26831.503952490337,1759284000.0,False,33527.45081497289,9.412882107479861,1759284000.0,0.9882504677161761,0.0754,4917600.0,141059561.2731,0.9882504677161761,1.0,0.0,0.07146256961585261,0.9078316094517022,1759284000.0,0.109575,1759284000.0,3260.0520047236882,6716.281931771551,9.412882107479861,9985.746818602718
2025-10-01 03:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26831.72274005849,1759287600.0,False,33527.45081497289,9.831975242667022,1759287600.0,0.988290212183436,0.0752,4914000.0,141099643.6615,0.988290212183436,1.0,0.0,0.07147910254296105,0.9078322689689708,1759287600.0,0.109575,1759287600.0,3260.0520047236882,6717.412335447196,9.831975242667022,9987.29631541355
2025-10-01 04:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26831.929107429507,1759291200.0,False,33527.45081497289,10.251068377854184,1759291200.0,0.988298790782569,0.0752,4910400.0,140962860.497,0.988298790782569,1.0,0.0,0.06742080603145004,0.9055498661354073,1759291200.0,0.109575,1759291200.0,3260.0520047236882,6717.497182718926,10.251068377854184,9987.800255820468
2025-10-01 05:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26832.127016151306,1759294800.0,False,33527.45081497289,10.670161513041345,1759294800.0,0.9883540155144878,0.0749,4906800.0,141292906.7635,0.9883540155144878,1.0,0.0,0.06465684402814402,0.9039980765768085,1759294800.0,0.109575,1759294800.0,3260.0520047236882,6719.173968259816,10.670161513041345,9989.896134496545
2025-10-01 06:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26832.346506901627,1759298400.0,False,33527.45081497289,11.089254648228506,1759298400.0,0.988315947980835,0.0752,4903200.0,141338931.5508,0.988315947980835,1.0,0.0,0.07170717089122629,0.9079159173183804,1759298400.0,0.109575,1759298400.0,3260.0520047236882,6717.662212532301,11.089254648228506,9988.803471904217
2025-10-01 07:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26832.527745150077,1759302000.0,False,33527.45081497289,11.508347783415667,1759302000.0,0.988324526579968,0.0752,4899600.0,141417641.7503,0.988324526579968,1.0,0.0,0.05920967387392925,0.9009166540065048,1759302000.0,0.109575,1759302000.0,3260.0520047236882,6717.7721889265995,11.508347783415667,9989.332541433703
2025-10-01 08:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26832.76365112271,1759305600.0,False,33527.45081497289,11.927440918602828,1759305600.0,0.9883486196668948,0.0751,4896000.0,141482559.1028,0.9883486196668948,1.0,0.0,0.07706883882672397,0.9108604177355097,1759305600.0,0.109575,1759305600.0,3260.0520047236882,6718.354162376148,11.927440918602828,9990.33360801844
2025-10-01 09:00:00+00:00,3.637978807091713e-12,3260.0520047236846,33946.64306285637,26832.973736269927,1759309200.0,False,33527.45081497289,12.34653405378999,1759309200.0,0.9883571868583162,0.0751,4892400.0,141459372.4043,0.9883571868583162,1.0,0.0,0.06863275152999296,0.906165707970397,1759309200.0,0.109575,1759309200.0,3260.0520047236882,6718.434904618171,12.34653405378999,9990.833443395648
